"lessonTitle","lessonId","userId","factText","factAnswer","fileName","fileType","fileId","factId","presentationStartTime","presentationDuration","reactionTime","sessionTime","correct","givenResponse","backSpaceUsed","backSpacedFirstLetter","numberOfChoices","lookAheadTime","forgetThreshold","maxAlpha","minAlpha","keyCode","keyCharacter","keyTime","sessionId","aggregateResponse"
"English-Swahili B",1267,60500,"knee","goti",,,,61031,1625582596999,4431,140,279790,TRUE,"goti",FALSE,FALSE,0,,,,,"13;71;79;84;73","
;G;O;T;I","1625582597139;1625582600910;1625582601005;1625582601142;1625582601320","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60561,"rope","kamba",,,,61044,1625582592913,1595,773,309393,TRUE,"kamba",FALSE,FALSE,0,,,,,"75;65;77;66;65","K;A;M;B;A","1625582593686;1625582593888;1625582594113;1625582594372;1625582594496","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60561,"pearl","lulu",,,,61028,1625582595512,1763,1200,312160,TRUE,"lulu",FALSE,FALSE,0,,,,,"76;85;76;85","L;U;L;U","1625582596712;1625582596993;1625582597140;1625582597173","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60561,"beer","pombe",,,,61038,1625582598279,6860,2641,320024,TRUE,"pombe",TRUE,FALSE,0,,,,,"80;79;77;8;66;8;77;66;69","P;O;M;;B;;M;B;E","1625582600920;1625582601010;1625582601359;1625582602439;1625582603035;1625582603587;1625582604542;1625582604970;1625582605127","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"economy","iktisadi",,,,61030,1625582602433,11517,3186,292310,TRUE,"iktisadi",TRUE,FALSE,0,,,,,"73;75;84;83;73;68;65;8;8;65;8;8;65;9;8;8;73;83;65;68;79;8;73","I;K;T;S;I;D;A;;;A;;;A;	;;;I;S;A;D;O;;I","1625582605619;1625582605837;1625582606006;1625582606266;1625582606357;1625582606589;1625582606731;1625582608745;1625582608964;1625582609183;1625582609529;1625582609680;1625582609839;1625582611554;1625582611776;1625582611972;1625582612501;1625582612692;1625582612797;1625582612851;1625582612924;1625582613672;1625582613859","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60561,"dog","mbwa",,,,61027,1625582606142,2081,1348,323108,FALSE,"mwba",FALSE,FALSE,0,,,,,"77;87;66;65","M;W;B;A","1625582607490;1625582607872;1625582608064;1625582608210","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60561,"dog","mbwa",,,,61027,1625582608831,1236,111,324952,TRUE,"mbwa",FALSE,FALSE,0,,,,,"13;77;66;87","
;M;B;W","1625582608942;1625582609448;1625582609751;1625582609920","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"tailor","mshoni",,,,61033,1625582614954,6794,2550,300108,TRUE,"mshoni",FALSE,FALSE,0,,,,,"77;83;72;79;78;73","M;S;H;O;N;I","1625582617504;1625582617686;1625582621255;1625582621337;1625582621488;1625582621579","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60500,"cloud","wingu",,,,61029,1625582622750,1674,1076,302784,TRUE,"wingu",FALSE,FALSE,0,,,,,"87;73;78;71;85","W;I;N;G;U","1625582623826;1625582623963;1625582624045;1625582624218;1625582624282","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60561,"cloud","wingu",,,,61029,1625582611071,8559,,334515,FALSE,"win",TRUE,TRUE,0,,,,,"73;8;8;87;8;87;73;78","I;;;W;;W;I;N","1625582612913;1625582613565;1625582613757;1625582616479;1625582617064;1625582618898;1625582619404;1625582619505","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"broom","fagio",,,,61040,1625582625426,3002,2171,306788,TRUE,"fagio",FALSE,FALSE,0,,,,,"70;65;71;73;79","F;A;G;I;O","1625582627597;1625582627660;1625582627911;1625582628144;1625582628226","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60500,"dog","mbwa",,,,61027,1625582629430,1627,984,309417,TRUE,"mbwa",FALSE,FALSE,0,,,,,"77;66;87;65","M;B;W;A","1625582630414;1625582630715;1625582630957;1625582631020","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60500,"corn","nafaka",,,,61046,1625582632061,2165,1184,312586,TRUE,"nafaka",FALSE,FALSE,0,,,,,"78;65;70;65;75;65","N;A;F;A;K;A","1625582633245;1625582633350;1625582633733;1625582633806;1625582633856;1625582633974","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60561,"forgery","ubini",,,,61036,1625582620306,9010,,344201,FALSE,"ubani",TRUE,TRUE,0,,,,,"13;87;73;78;71;8;8;8;8;8;8;87;66;8;8;8;85;66;65;78;73","
;W;I;N;G;;;;;;;W;B;;;;U;B;A;N;I","1625582620417;1625582620687;1625582620855;1625582620945;1625582621148;1625582621418;1625582621599;1625582621744;1625582621902;1625582622093;1625582622329;1625582626773;1625582627010;1625582628314;1625582628450;1625582628595;1625582628787;1625582629001;1625582629135;1625582629225;1625582629270","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"beer","pombe",,,,61038,1625582635228,3447,1044,317035,TRUE,"pombe",TRUE,FALSE,0,,,,,"79;80;79;77;8;8;77;66;69","O;P;O;M;;;M;B;E","1625582636272;1625582636322;1625582636623;1625582636915;1625582637184;1625582637348;1625582637941;1625582638178;1625582638515","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60500,"doctor","tabibu",,,,61041,1625582639678,2423,1367,320461,TRUE,"tabibu",FALSE,FALSE,0,,,,,"84;65;66;73;66;85","T;A;B;I;B;U","1625582641045;1625582641068;1625582641491;1625582641610;1625582641728;1625582641865","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60561,"egg","yai",,,,61037,1625582630059,3881,113,348825,TRUE,"yai",FALSE,FALSE,0,,,,,"13;89;65","
;Y;A","1625582630172;1625582633647;1625582633816","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60561,"cloud","wingu",,,,61029,1625582634945,2707,2044,352537,TRUE,"wingu",FALSE,FALSE,0,,,,,"87;73;78;71;85","W;I;N;G;U","1625582636989;1625582637146;1625582637191;1625582637348;1625582637393","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"blame","lawama",,,,61045,1625582643104,4456,3496,325920,TRUE,"lawama",FALSE,FALSE,0,,,,,"76;65;87;65;77;65","L;A;W;A;M;A","1625582646600;1625582646754;1625582647005;1625582647073;1625582647369;1625582647442","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60500,"egg","yai",,,,61037,1625582648563,1748,1406,328671,TRUE,"yai",FALSE,FALSE,0,,,,,"89;65;73","Y;A;I","1625582649969;1625582650092;1625582650197","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60561,"forgery","ubini",,,,61036,1625582638657,5071,1808,358613,TRUE,"ubini",FALSE,FALSE,0,,,,,"85;66;73;78;73","U;B;I;N;I","1625582640465;1625582640802;1625582643435;1625582643626;1625582643637","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"bull","fahali",,,,61032,1625582651315,3063,,332738,TRUE,"fahali",TRUE,TRUE,0,,,,,"71;8;70;65;72;65;76;73","G;;F;A;H;A;L;I","1625582652401;1625582652738;1625582652875;1625582652961;1625582653234;1625582653394;1625582653489;1625582654346","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60561,"leech","ruba",,,,61034,1625582644731,3677,3103,363293,TRUE,"ruba",FALSE,FALSE,0,,,,,"82;85;66;65","R;U;B;A","1625582647834;1625582648047;1625582648081;1625582648227","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"economy","iktisadi",,,,61030,1625582655381,8754,1332,342495,TRUE,"iktisadi",TRUE,FALSE,0,,,,,"73;75;84;83;9;65;8;8;73;83;65;68;79;8;73","I;K;T;S;	;A;;;I;S;A;D;O;;I","1625582656713;1625582656932;1625582657651;1625582657674;1625582659823;1625582661198;1625582661512;1625582661694;1625582661894;1625582662391;1625582662491;1625582662550;1625582662673;1625582663661;1625582664111","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60500,"dog","mbwa",,,,61027,1625582665138,1556,936,345054,TRUE,"mbwa",FALSE,FALSE,0,,,,,"77;66;87;65","M;B;W;A","1625582666074;1625582666438;1625582666657;1625582666684","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60561,"blame","lawama",,,,61045,1625582649412,14206,13654,378503,TRUE,"lawama",FALSE,FALSE,0,,,,,"76;65;87;65;77;65","L;A;W;A;M;A","1625582663066;1625582663100;1625582663235;1625582663438;1625582663517;1625582663606","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"flavor","ladha",,,,61035,1625582667697,5304,4070,351361,TRUE,"ladha",FALSE,FALSE,0,,,,,"9;76;65;68;72;65","	;L;A;D;H;A","1625582671767;1625582672271;1625582672358;1625582672667;1625582672863;1625582672918","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60500,"broom","fagio",,,,61040,1625582674003,2116,1569,354479,TRUE,"fagio",FALSE,FALSE,0,,,,,"70;65;71;73;79","F;A;G;I;O","1625582675572;1625582675617;1625582675895;1625582676013;1625582676077","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60500,"pearl","lulu",,,,61028,1625582677122,4388,3044,359870,TRUE,"lulu",TRUE,FALSE,0,,,,,"76;85;73;8;76;85","L;U;I;;L;U","1625582680166;1625582680371;1625582680375;1625582681076;1625582681231;1625582681441","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60561,"mattress","godoro",,,,61039,1625582664625,8770,8297,388280,FALSE,"dogoro",FALSE,FALSE,0,,,,,"68;79;71;79;82","D;O;G;O;R","1625582672922;1625582673023;1625582673169;1625582673214;1625582673349","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60561,"mattress","godoro",,,,61039,1625582674127,910,134,389922,TRUE,"godoro",FALSE,FALSE,0,,,,,"13;71;79;68;79;82","
;G;O;D;O;R","1625582674261;1625582674598;1625582674643;1625582674834;1625582674857;1625582675026","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60561,"stump","gutu",,,,61042,1625582676041,4408,4171,395334,TRUE,"gutu",FALSE,FALSE,0,,,,,"71;85;84;85","G;U;T;U","1625582680212;1625582680223;1625582680392;1625582680403","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"leech","ruba",,,,61034,1625582682513,8372,6482,369245,TRUE,"ruba",FALSE,FALSE,0,,,,,"9;82;85;66;65","	;R;U;B;A","1625582688995;1625582689764;1625582690251;1625582690506;1625582690597","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60561,"knee","goti",,,,61031,1625582681456,1423,1209,397764,TRUE,"goti",FALSE,FALSE,0,,,,,"71;79;84","G;O;T","1625582682665;1625582682709;1625582682834","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"beer","pombe",,,,61038,1625582691887,2467,1687,372714,FALSE,"pome",FALSE,FALSE,0,,,,,"80;79;77;69","P;O;M;E","1625582693574;1625582693624;1625582693806;1625582694325","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60500,"doctor","tabibu",,,,61041,1625582695147,2238,93,375745,TRUE,"tabibu",FALSE,FALSE,0,,,,,"13;84;65;66;73;66;85","
;T;A;B;I;B;U","1625582695240;1625582696365;1625582696428;1625582696701;1625582696784;1625582696938;1625582697048","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60500,"beer","pombe",,,,61038,1625582698388,1989,1082,378737,TRUE,"pombe",FALSE,FALSE,0,,,,,"80;79;77;66;69","P;O;M;B;E","1625582699470;1625582699511;1625582699715;1625582700057;1625582700172","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60561,"doctor","tabibu",,,,61041,1625582683886,8297,7340,407068,FALSE,"tabadi",FALSE,FALSE,0,,,,,"84;65;66;65;73;68","T;A;B;A;I;D","1625582691226;1625582691575;1625582691766;1625582691833;1625582692115;1625582692127","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60561,"doctor","tabibu",,,,61041,1625582693061,1394,111,409340,TRUE,"tabibu",FALSE,FALSE,0,,,,,"13;84;65;66;73;66;85","
;T;A;B;I;B;U","1625582693172;1625582693532;1625582693870;1625582694016;1625582694027;1625582694264;1625582694308","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"stump","gutu",,,,61042,1625582701380,4378,3775,384118,TRUE,"gutu",FALSE,FALSE,0,,,,,"71;85;84;85","G;U;T;U","1625582705155;1625582705333;1625582705551;1625582705561","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60500,"egg","yai",,,,61037,1625582706761,1772,1352,386893,TRUE,"yai",FALSE,FALSE,0,,,,,"89;65;73","Y;A;I","1625582708113;1625582708322;1625582708427","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60561,"bull","fahali",,,,61032,1625582695458,5725,4825,416068,FALSE,"fahah",FALSE,FALSE,0,,,,,"70;65;72;65;72","F;A;H;A;H","1625582700283;1625582700587;1625582700687;1625582700834;1625582700867","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"cloud","wingu",,,,61029,1625582709535,1747,1080,389642,TRUE,"wingu",FALSE,FALSE,0,,,,,"87;73;78;71;85","W;I;N;G;U","1625582710615;1625582710775;1625582710852;1625582711003;1625582711103","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60500,"mattress","godoro",,,,61039,1625582712285,2794,2004,393439,TRUE,"godoro",FALSE,FALSE,0,,,,,"71;79;68;79;82;79","G;O;D;O;R;O","1625582714289;1625582714394;1625582714567;1625582714626;1625582714877;1625582715009","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60561,"story","hadithi",,,,61043,1625582701803,8200,,424888,TRUE,"hadithi",TRUE,TRUE,0,,,,,"13;72;65;8;8;68;8;8;72;65;68;73;84;72;73","
;H;A;;;D;;;H;A;D;I;T;H;I","1625582701903;1625582702252;1625582702375;1625582702634;1625582702791;1625582702915;1625582703174;1625582703422;1625582704468;1625582704997;1625582709114;1625582709227;1625582709530;1625582709913;1625582709947","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"blame","lawama",,,,61045,1625582716082,3800,2846,398242,TRUE,"lawama",FALSE,FALSE,0,,,,,"76;65;87;65;77;65","L;A;W;A;M;A","1625582718928;1625582719065;1625582719311;1625582719398;1625582719762;1625582719844","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60561,"broom","fagio",,,,61040,1625582711006,6546,5454,432437,TRUE,"fagio",FALSE,FALSE,0,,,,,"70;65;71;73","F;A;G;I","1625582716460;1625582716719;1625582716990;1625582717518","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"forgery","ubini",,,,61036,1625582720884,7037,,406281,TRUE,"ubini",TRUE,TRUE,0,,,,,"73;66;85;68;73;9;8;8;8;8;8;8;85;66;73;78;73","I;B;U;D;I;	;;;;;;;U;B;I;N;I","1625582723198;1625582723334;1625582723444;1625582723726;1625582723767;1625582725838;1625582726037;1625582726201;1625582726361;1625582726539;1625582726689;1625582726862;1625582727291;1625582727564;1625582727655;1625582727746;1625582727847","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60500,"story","hadithi",,,,61043,1625582728923,5132,4206,412415,TRUE,"hadithi",FALSE,FALSE,0,,,,,"72;65;68;73;84;72;73","H;A;D;I;T;H;I","1625582733129;1625582733211;1625582733484;1625582733576;1625582733886;1625582733940;1625582733986","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60561,"bull","fahali",,,,61032,1625582718557,6972,,440414,FALSE,"faha",TRUE,TRUE,0,,,,,"66;8;8;70;65;72;65","B;;;F;A;H;A","1625582720308;1625582720623;1625582720859;1625582724099;1625582724426;1625582725292;1625582725427","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60561,"bull","fahali",,,,61032,1625582726238,1732,157,442855,TRUE,"fahali",TRUE,FALSE,0,,,,,"13;68;65;8;8;70;65;72;65;76;73","
;D;A;;;F;A;H;A;L;I","1625582726395;1625582726608;1625582726912;1625582727058;1625582727250;1625582727306;1625582727519;1625582727610;1625582727733;1625582727868;1625582727891","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"corn","nafaka",,,,61046,1625582735058,2361,1043,415779,TRUE,"nafaka",FALSE,FALSE,0,,,,,"78;65;70;65;75;65","N;A;F;A;K;A","1625582736101;1625582736174;1625582736602;1625582736643;1625582737168;1625582737295","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60561,"corn","nafaka",,,,61046,1625582728976,5440,4742,449301,TRUE,"nafaka",FALSE,FALSE,0,,,,,"78;65;70;65;75;65","N;A;F;A;K;A","1625582733718;1625582733808;1625582733988;1625582734191;1625582734326;1625582734405","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60561,"flavor","ladha",,,,61035,1625582735420,8064,7760,458369,FALSE,"ruba",FALSE,FALSE,0,,,,,"82;85;66","R;U;B","1625582743180;1625582743371;1625582743416","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60561,"flavor","ladha",,,,61035,1625582744475,1136,89,460496,TRUE,"ladha",FALSE,FALSE,0,,,,,"13;76;65;68;72","
;L;A;D;H","1625582744564;1625582745014;1625582745081;1625582745306;1625582745509","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60561,"beer","pombe",,,,61038,1625582746616,4653,,466154,FALSE,"pongo",TRUE,TRUE,0,,,,,"84;8;80;79;78;71","T;;P;O;N;G","1625582748513;1625582749053;1625582749177;1625582749480;1625582749638;1625582749998","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60561,"pearl","lulu",,,,61028,1625582752114,1867,,468866,TRUE,"lulu",TRUE,TRUE,0,,,,,"13;80;79;8;8;76;85;76;85","
;P;O;;;L;U;L;U","1625582752203;1625582752732;1625582752877;1625582753058;1625582753215;1625582753384;1625582753564;1625582753800;1625582753935","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60561,"tailor","mshoni",,,,61033,1625582754987,3663,2560,473535,TRUE,"mshoni",FALSE,FALSE,0,,,,,"77;83;72;79;78;73","M;S;H;O;N;I","1625582757547;1625582757850;1625582758165;1625582758345;1625582758514;1625582758570","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60561,"beer","pombe",,,,61038,1625582759655,2212,,476752,TRUE,"pombe",TRUE,TRUE,0,,,,,"84;8;80;79;77;66","T;;P;O;M;B","1625582760798;1625582761000;1625582761395;1625582761473;1625582761597;1625582761755","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60561,"blame","lawama",,,,61045,1625582762875,12771,12771,490531,FALSE,"",FALSE,FALSE,0,,,,,"","","","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60561,"bull","fahali",,,,61032,1625582776659,3296,88,494840,FALSE,"fahahi",FALSE,FALSE,0,,,,,"13;70;65;72;65;72;73","
;F;A;H;A;H;I","1625582776747;1625582779234;1625582779560;1625582779661;1625582779807;1625582779864;1625582779931","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60561,"economy","iktisadi",,,,61030,1625582780709,2171,78,497765,TRUE,"iktisadi",FALSE,FALSE,0,,,,,"13;73;75;84;73;83;65;68","
;I;K;T;I;S;A;D","1625582780787;1625582781979;1625582782237;1625582782339;1625582782429;1625582782553;1625582782688;1625582782868","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60561,"blame","lawama",,,,61045,1625582783884,6173,5621,504942,TRUE,"lawama",FALSE,FALSE,0,,,,,"76;65;87;65;77","L;A;W;A;M","1625582789505;1625582789562;1625582789719;1625582789910;1625582789955","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60561,"bull","fahali",,,,61032,1625582791062,2111,1526,508058,FALSE,"fahahi",FALSE,FALSE,0,,,,,"70;65;72;65;72;73","F;A;H;A;H;I","1625582792588;1625582792790;1625582792880;1625582793004;1625582793083;1625582793139","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60561,"bull","fahali",,,,61032,1625582793883,1214,100,509982,TRUE,"fahali",FALSE,FALSE,0,,,,,"13;70;65;72;65;76;73","
;F;A;H;A;L;I","1625582793983;1625582794445;1625582794692;1625582794805;1625582794917;1625582794995;1625582795029","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60561,"stump","gutu",,,,61042,1625582796102,4373,4080,515360,TRUE,"gutu",FALSE,FALSE,0,,,,,"71;85;84","G;U;T","1625582800182;1625582800295;1625582800407","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60561,"leech","ruba",,,,61034,1625582801480,3585,3112,519950,TRUE,"ruba",FALSE,FALSE,0,,,,,"82;85;66;65","R;U;B;A","1625582804592;1625582804716;1625582804918;1625582805031","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60561,"flavor","ladha",,,,61035,1625582806070,5542,4316,526497,FALSE,"lada",FALSE,FALSE,0,,,,,"76;65;68;65","L;A;D;A","1625582810386;1625582810667;1625582811139;1625582811556","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60561,"flavor","ladha",,,,61035,1625582812210,955,112,528050,TRUE,"ladha",FALSE,FALSE,0,,,,,"13;76;65;68;72","
;L;A;D;H","1625582812322;1625582812715;1625582812793;1625582812985;1625582813075","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"knee","goti",,,,61031,1625582738423,84881,84174,501664,FALSE,"gutu",FALSE,FALSE,0,,,,,"71;85;84;85","G;U;T;U","1625582822597;1625582822761;1625582822911;1625582822979","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60561,"mattress","godoro",,,,61039,1625582814171,3494,2481,532550,FALSE,"fogoro",FALSE,FALSE,0,,,,,"70;79;71;79;82;79","F;O;G;O;R;O","1625582816652;1625582816765;1625582816877;1625582816978;1625582817102;1625582817429","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"knee","goti",,,,61031,1625582824702,3759,117,506821,TRUE,"goti",TRUE,FALSE,0,,,,,"13;71;73;79;84;8;8;84;85;73;8;8;73","
;G;I;O;T;;;T;U;I;;;I","1625582824819;1625582826058;1625582826108;1625582826126;1625582826927;1625582827064;1625582827227;1625582827359;1625582827437;1625582827437;1625582827928;1625582828101;1625582828456","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60561,"cloud","wingu",,,,61029,1625582818296,3127,,536308,TRUE,"wingu",TRUE,TRUE,0,,,,,"13;71;79;68;79;8;8;8;8;8;8;8;87;73;78;71;85","
;G;O;D;O;;;;;;;;W;I;N;G;U","1625582818441;1625582819071;1625582819127;1625582819577;1625582819679;1625582819881;1625582820050;1625582820207;1625582820365;1625582820522;1625582820657;1625582820837;1625582820961;1625582821152;1625582821163;1625582821265;1625582821389","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"rope","kamba",,,,61044,1625582829466,1790,1253,509616,TRUE,"kamba",FALSE,FALSE,0,,,,,"75;65;77;66;65","K;A;M;B;A","1625582830719;1625582830819;1625582830942;1625582831174;1625582831215","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60500,"tailor","mshoni",,,,61033,1625582832261,2646,1853,513267,TRUE,"mshoni",FALSE,FALSE,0,,,,,"77;83;72;79;78;73","M;S;H;O;N;I","1625582834114;1625582834183;1625582834542;1625582834615;1625582834734;1625582834829","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60500,"rope","kamba",,,,61044,1625582835911,1648,1138,515919,TRUE,"kamba",FALSE,FALSE,0,,,,,"75;65;77;66;65","K;A;M;B;A","1625582837049;1625582837135;1625582837240;1625582837441;1625582837509","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60561,"doctor","tabibu",,,,61041,1625582822428,8783,7916,546096,TRUE,"tabibu",FALSE,FALSE,0,,,,,"84;65;66;73;66;85","T;A;B;I;B;U","1625582830344;1625582830715;1625582830895;1625582830952;1625582831097;1625582831142","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"doctor","tabibu",,,,61041,1625582838564,2333,1092,519257,TRUE,"tabibu",FALSE,FALSE,0,,,,,"84;65;66;73;66;85","T;A;B;I;B;U","1625582839656;1625582839752;1625582839884;1625582840372;1625582840663;1625582840750","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60561,"mattress","godoro",,,,61039,1625582832218,3661,3222,550764,TRUE,"godoro",FALSE,FALSE,0,,,,,"71;79;68;79;82","G;O;D;O;R","1625582835440;1625582835497;1625582835677;1625582835710;1625582835856","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"story","hadithi",,,,61043,1625582841901,3449,2336,523710,FALSE,"haitidi",FALSE,FALSE,0,,,,,"72;65;73;84;73;68;73","H;A;I;T;I;D;I","1625582844237;1625582844297;1625582844420;1625582844616;1625582844689;1625582845195;1625582845263","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60561,"story","hadithi",,,,61043,1625582836884,7512,,559281,TRUE,"hadithi",TRUE,TRUE,0,,,,,"70;65;8;8;8;72;65;68;73;84;72;73","F;A;;;;H;A;D;I;T;H;I","1625582838107;1625582838365;1625582842820;1625582842990;1625582843192;1625582843485;1625582843529;1625582843720;1625582843846;1625582843923;1625582844294;1625582844317","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"blame","lawama",,,,61045,1625582849768,3670,2083,531798,TRUE,"lawama",FALSE,FALSE,0,,,,,"76;65;87;65;77;65","L;A;W;A;M;A","1625582851851;1625582851997;1625582852307;1625582852558;1625582852713;1625582853000","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
